time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-03-29T16:06:44.670Z,-6.3281,143.1729,10,5,mb,,35,4.994,1.11,us,us1000dat7,2018-03-29T22:11:37.176Z,"55km WSW of Mendi, Papua New Guinea",earthquake,8.4,1.8,0.04,199,reviewed,us,us
2018-03-29T15:59:17.047Z,37.0686,-116.9362,5.6,-0.1,ml,6,198.93,0.118,,nn,nn00628168,2018-03-29T22:30:56.883Z,"23km NW of Beatty, Nevada",earthquake,,,,,reviewed,nn,nn
2018-03-29T15:52:47.750Z,38.8154984,-122.8030014,1.06,1.74,md,27,61,0.009628,0.05,nc,nc72991220,2018-03-29T16:47:03.637Z,"6km NW of The Geysers, CA",earthquake,0.19,0.31,0.02,7,automatic,nc,nc
2018-03-29T15:41:13.060Z,43.1083,145.7191,75.53,4.3,mb,,168,2.185,0.59,us,us1000dasl,2018-03-29T23:43:46.768Z,"26km SSE of Nemuro, Japan",earthquake,10.4,9.6,0.06,79,reviewed,us,us
2018-03-29T15:40:36.300Z,33.493,-116.776,7.53,0.32,ml,10,118,0.07911,0.13,ci,ci37902199,2018-03-29T15:51:52.560Z,"10km NE of Aguanga, CA",earthquake,0.39,1.04,0.036,7,reviewed,ci,ci
2018-03-29T15:30:41.700Z,47.5138333,-122.8686667,21.31,0.09,md,4,259,0.05839,0.03,uw,uw61358487,2018-03-29T17:49:29.940Z,"7km NNW of Belfair, Washington",earthquake,1.49,0.77,0.021,3,reviewed,uw,uw
2018-03-29T15:26:28.467Z,38.2671,-118.2678,0,0,ml,4,216.21,0.143,,nn,nn00628166,2018-03-29T22:24:41.633Z,"42km SE of Hawthorne, Nevada",earthquake,,,,,reviewed,nn,nn
2018-03-29T15:25:52.380Z,38.8251648,-122.8568344,1.99,1.23,md,18,67,0.002377,0.03,nc,nc72991210,2018-03-29T16:19:03.495Z,"10km WNW of The Geysers, CA",earthquake,0.24,0.41,0.11,6,automatic,nc,nc
2018-03-29T15:08:59.220Z,62.8941,-148.9726,65.2,1,ml,,,,0.45,ak,ak18819318,2018-03-29T15:15:33.825Z,"55km S of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-29T14:53:49.030Z,39.3975,-110.2935,-3.35,1.71,md,6,204,0.03612,0.14,uu,uu60275592,2018-03-29T20:22:35.960Z,"19km SSE of East Carbon City, Utah",earthquake,2.58,3.58,0.22,5,reviewed,uu,uu
2018-03-29T14:38:13.850Z,56.5754,-148.6193,19.6,3.1,ml,,198,2.474,0.71,us,us1000daru,2018-03-29T16:17:31.040Z,"265km ESE of Kodiak, Alaska",earthquake,6.5,9.3,0.046,62,reviewed,us,us
2018-03-29T14:28:11.569Z,60.204,-141.3526,13,1.1,ml,,,,1.09,ak,ak18819311,2018-03-29T14:36:55.809Z,"61km ENE of Cape Yakataga, Alaska",earthquake,,1,,,automatic,ak,ak
2018-03-29T14:27:37.960Z,47.8188333,-123.115,9.69,0.29,ml,3,286,0.1374,0.36,uw,uw61358467,2018-03-29T17:40:38.710Z,"29km S of Sequim, Washington",earthquake,13.44,26.22,0.084,2,reviewed,uw,uw
2018-03-29T14:16:44.640Z,35.482,-120.0385,1.13,1.18,ml,13,124,0.171,0.21,ci,ci37902159,2018-03-29T19:24:14.199Z,"15km NNW of Simmler, CA",earthquake,0.48,1.24,0.121,6,reviewed,ci,ci
2018-03-29T14:13:13.960Z,38.8393326,-122.8388367,1.71,0.57,md,8,124,0.002719,0.01,nc,nc72991190,2018-03-29T15:28:02.227Z,"10km NW of The Geysers, CA",earthquake,0.36,0.81,0.49,2,automatic,nc,nc
2018-03-29T14:08:37.220Z,32.0046,48.755,35,4.1,mb,,113,4.006,1.44,us,us1000darl,2018-03-29T16:06:35.040Z,"10km WSW of Shushtar, Iran",earthquake,9.7,2,0.107,24,reviewed,us,us
2018-03-29T14:05:59.160Z,41.9216,142.2546,65.56,4.4,mb,,114,0.679,1.19,us,us1000dare,2018-03-29T15:46:42.040Z,"46km SSW of Shizunai, Japan",earthquake,7,8.9,0.075,51,reviewed,us,us
2018-03-29T14:02:32.620Z,19.9468333,-155.4675,32.75,2.88,ml,21,136,0.1337,0.1,hv,hv70065071,2018-03-29T21:52:24.664Z,"15km SSE of Honoka'a, Hawaii",earthquake,0.51,1.11,0.165,23,reviewed,hv,hv
2018-03-29T13:59:23.490Z,33.4903333,-116.7895,3.95,0.01,ml,17,96,0.08664,0.11,ci,ci37902127,2018-03-29T18:29:35.510Z,"9km NE of Aguanga, CA",earthquake,0.2,0.49,0.115,6,reviewed,ci,ci
2018-03-29T13:57:15.650Z,38.8170013,-122.8003311,3.3,1.05,md,20,72,0.009838,0.02,nc,nc72991185,2018-03-29T15:00:05.068Z,"6km NW of The Geysers, CA",earthquake,0.29,0.64,0.07,4,automatic,nc,nc
2018-03-29T13:39:48.960Z,44.0638333,-110.6113333,8.89,0.2,md,7,144,0.06615,0.11,uu,uu60275587,2018-03-29T20:25:43.150Z,"47km SSE of Old Faithful Geyser, Wyoming",earthquake,0.57,1.18,0.234,3,reviewed,uu,uu
2018-03-29T13:39:42.370Z,38.8018341,-122.7771683,1.19,0.72,md,11,97,0.01173,0.02,nc,nc72991180,2018-03-29T14:31:02.753Z,"3km NNW of The Geysers, CA",earthquake,0.26,0.52,0.15,3,automatic,nc,nc
2018-03-29T13:37:56.440Z,32.5773333,-115.6705,9.71,1.25,ml,17,147,0.0859,0.14,ci,ci37902119,2018-03-29T19:19:26.985Z,"8km W of Progreso, B.C., MX",earthquake,0.34,0.48,0.19,10,reviewed,ci,ci
2018-03-29T13:36:10.860Z,33.7415,-117.4973333,10.55,1.58,ml,56,73,0.02536,0.23,ci,ci37902111,2018-03-29T14:02:22.020Z,"12km NE of Trabuco Canyon, CA",earthquake,0.32,0.41,0.277,30,reviewed,ci,ci
2018-03-29T13:27:25.855Z,61.2856,-147.7775,16.5,1.3,ml,,,,0.92,ak,ak18819300,2018-03-29T13:34:42.778Z,"72km ESE of Butte, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-29T13:10:49.101Z,38.6954,-119.2154,6.2,1.2,ml,13,94.03,0.259,0.1242,nn,nn00627996,2018-03-29T17:31:34.284Z,"14km SE of Smith Valley, Nevada",earthquake,,4.2,0.47,6,reviewed,nn,nn
2018-03-29T13:03:22.660Z,46.1165,-111.393,11.21,0.62,md,7,123,0.132,0.08,mb,mb80287449,2018-03-29T14:59:19.120Z,"24km SSE of Townsend, Montana",earthquake,0.53,1.6,0.286,6,reviewed,mb,mb
2018-03-29T12:55:46.790Z,39.2488327,-122.7578354,-0.05,2.01,md,9,64,0.1353,0.09,nc,nc72991165,2018-03-29T13:34:02.451Z,"16km NNE of Nice, CA",earthquake,0.4,9.86,0.2,5,automatic,nc,nc
2018-03-29T12:53:31.116Z,62.8861,-149.5978,54.3,1.7,ml,,,,0.75,ak,ak18819292,2018-03-29T13:04:08.534Z,"65km SSW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-03-29T12:43:39.335Z,39.3256,-120.141,0,-0.3,ml,3,211.76,0.088,,nn,nn00628159,2018-03-29T22:06:09.376Z,"3km E of Truckee, California",earthquake,,,,,reviewed,nn,nn
2018-03-29T12:42:26.250Z,33.5003333,-116.7875,5.59,0.11,ml,15,105,0.07726,0.07,ci,ci37902079,2018-03-29T19:15:24.283Z,"10km NE of Aguanga, CA",earthquake,0.18,0.61,0.046,3,reviewed,ci,ci
2018-03-29T12:24:37.190Z,37.6338333,-119.054,-0.75,0.33,md,9,80,0.02019,0.03,nc,nc72991155,2018-03-29T18:12:02.556Z,"7km W of Mammoth Lakes, CA",earthquake,0.21,0.52,0.21,8,reviewed,nc,nc
2018-03-29T12:23:51.750Z,42.5293333,-111.4263333,6.09,1.67,md,7,219,0.06738,0.12,uu,uu60275582,2018-03-29T20:30:54.230Z,"20km SE of Soda Springs, Idaho",earthquake,0.97,0.95,0.296,3,reviewed,uu,uu
2018-03-29T12:21:26.196Z,63.3656,-149.8245,95.3,1.8,ml,,,,0.45,ak,ak18819284,2018-03-29T12:35:49.037Z,"43km W of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-29T12:10:21.864Z,39.419,-119.8439,5.7,-0.1,ml,3,251.64,0.195,,nn,nn00628148,2018-03-29T21:56:43.738Z,"12km SSW of Reno, Nevada",earthquake,,,,,reviewed,nn,nn
2018-03-29T12:07:44.640Z,33.6541667,-116.7345,13.73,0.57,ml,23,60,0.05272,0.14,ci,ci37183412,2018-03-29T19:42:58.741Z,"10km S of Idyllwild, CA",earthquake,0.31,0.5,0.108,8,reviewed,ci,ci
2018-03-29T12:07:36.970Z,33.6536667,-116.737,13.6,0.73,ml,43,56,0.05486,0.14,ci,ci37902071,2018-03-29T19:44:16.990Z,"10km S of Idyllwild, CA",earthquake,0.17,0.28,0.202,18,reviewed,ci,ci
2018-03-29T12:06:17.200Z,38.8103333,-122.8148346,2.04,1.35,md,24,73,0.0113,0.04,nc,nc72991145,2018-03-29T13:19:03.367Z,"6km NW of The Geysers, CA",earthquake,0.22,0.36,0.23,6,automatic,nc,nc
2018-03-29T11:48:27.908Z,39.3432,-120.0242,2.8,0.2,ml,4,160.19,0.051,,nn,nn00628138,2018-03-29T21:53:35.815Z,"11km NNW of Incline Village, Nevada",earthquake,,,,,reviewed,nn,nn
2018-03-29T11:13:08.740Z,-15.2476,167.4279,133.76,4.8,mb,,57,5.502,1.25,us,us1000dapj,2018-03-29T11:34:00.040Z,"42km NE of Luganville, Vanuatu",earthquake,9.1,6.7,0.067,70,reviewed,us,us
2018-03-29T10:54:23.746Z,36.8286,-117.4886,0,0.1,ml,5,238.74,0.394,,nn,nn00628102,2018-03-29T21:22:19.660Z,"56km ENE of Lone Pine, California",earthquake,,,,,reviewed,nn,nn
2018-03-29T10:53:52.780Z,19.4318333,-155.6045074,-2.39,1.77,md,20,44,0.04103,0.37,hv,hv70065026,2018-03-29T10:57:06.250Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.5,0.7,0.17,8,automatic,hv,hv
2018-03-29T10:51:20.985Z,37.0872,-116.9447,4.1,-0.2,ml,5,218.61,0.128,,nn,nn00628101,2018-03-29T21:16:09.009Z,"25km NW of Beatty, Nevada",earthquake,,,,,reviewed,nn,nn
2018-03-29T10:50:47.130Z,33.4938333,-116.7868333,6.6,0.13,ml,27,67,0.0825,0.12,ci,ci37902047,2018-03-29T16:14:13.496Z,"9km NE of Aguanga, CA",earthquake,0.17,0.44,0.075,4,reviewed,ci,ci
2018-03-29T10:45:58.640Z,19.3746662,-155.2263336,2.24,2.02,ml,35,85,0.01027,0.23,hv,hv70065021,2018-03-29T10:51:41.090Z,"6km S of Volcano, Hawaii",earthquake,0.38,0.33,0.09,6,automatic,hv,hv
2018-03-29T10:38:36.720Z,33.9825,-116.5528333,9.13,0.74,ml,48,71,0.05089,0.14,ci,ci37902039,2018-03-29T15:51:18.807Z,"5km WNW of Desert Hot Springs, CA",earthquake,0.15,0.38,0.158,20,reviewed,ci,ci
2018-03-29T10:27:43.607Z,56.5456,-148.5783,10,2.6,ml,,,,0.98,ak,ak18817149,2018-03-29T22:57:19.215Z,"269km ESE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-03-29T10:16:42.880Z,46.2656667,-119.2641667,0.57,0.91,ml,13,170,0.09802,0.19,uw,uw61358432,2018-03-29T17:23:04.280Z,"2km SE of Richland, Washington",earthquake,0.6,13.27,0.09,7,reviewed,uw,uw
2018-03-29T10:14:48.330Z,38.8203316,-122.8088303,2.38,1.47,md,28,58,0.00321,0.04,nc,nc72991140,2018-03-29T12:51:03.214Z,"7km NW of The Geysers, CA",earthquake,0.22,0.4,0.06,6,automatic,nc,nc
2018-03-29T10:10:27.280Z,35.5561667,-118.5286667,1.84,0.96,ml,12,150,0.1153,0.14,ci,ci37902031,2018-03-29T13:19:10.287Z,"5km SW of Bodfish, CA",earthquake,0.45,0.68,0.151,9,reviewed,ci,ci
2018-03-29T10:00:18.480Z,38.8175011,-122.7818298,0.34,0.88,md,7,110,0.004329,0.03,nc,nc72991135,2018-03-29T10:14:02.716Z,"5km NNW of The Geysers, CA",earthquake,0.54,0.36,,3,automatic,nc,nc
2018-03-29T09:59:30.200Z,33.5056667,-116.7931667,6.67,0.22,ml,32,36,0.07567,0.13,ci,ci37902023,2018-03-29T15:12:14.548Z,"10km NE of Aguanga, CA",earthquake,0.14,0.41,0.055,8,reviewed,ci,ci
2018-03-29T09:58:01.460Z,39.3785,-119.7517,5.4,0.4,ml,6,173.83,0.015,,nn,nn00628189,2018-03-30T00:00:26.665Z,"11km NW of Virginia City, Nevada",earthquake,,,,,reviewed,nn,nn
2018-03-29T09:57:39.280Z,38.4166667,-111.6531667,1.4,2.39,ml,18,72,0.3566,0.12,uu,uu60275577,2018-03-29T20:46:45.273Z,"1km NNW of Loa, Utah",earthquake,0.27,3.05,0.151,13,reviewed,uu,uu
2018-03-29T09:57:29.822Z,38.4236,-118.8897,13.5,0.5,ml,4,294.85,0.348,,nn,nn00628184,2018-03-29T23:57:17.301Z,"25km WSW of Hawthorne, Nevada",earthquake,,,,,reviewed,nn,nn
2018-03-29T09:56:52.670Z,33.2835,-116.359,11.98,0.73,ml,22,84,0.05106,0.16,ci,ci37902015,2018-03-29T13:19:33.975Z,"3km NNE of Borrego Springs, CA",earthquake,0.36,0.57,0.194,14,reviewed,ci,ci
2018-03-29T09:51:01.480Z,38.4461667,-112.4786667,4.43,1.83,ml,19,78,0.1649,0.2,uu,uu60275572,2018-03-29T17:08:29.830Z,"23km NE of Beaver, Utah",earthquake,0.44,2.01,0.372,6,reviewed,uu,uu
2018-03-29T09:42:16.880Z,38.4083333,-111.6575,10.87,1.74,ml,13,75,0.3543,0.1,uu,uu60275567,2018-03-29T20:44:16.010Z,"1km WNW of Loa, Utah",earthquake,0.32,3.22,0.129,3,reviewed,uu,uu
2018-03-29T09:38:41.960Z,44.7613333,-111.5283333,11.13,1.49,ml,22,67,0.099,0.21,mb,mb80287434,2018-03-29T14:43:31.800Z,"35km WNW of West Yellowstone, Montana",earthquake,0.46,0.68,0.478,5,reviewed,mb,mb
2018-03-29T09:36:14.548Z,38.5026,-118.3254,4.3,-0.1,ml,3,227.29,0.068,,nn,nn00628183,2018-03-29T23:51:06.177Z,"26km E of Hawthorne, Nevada",earthquake,,,,,reviewed,nn,nn
2018-03-29T09:22:22.990Z,46.2796667,-119.2388333,0.18,0.92,ml,11,278,0.1398,0.12,uw,uw61358422,2018-03-29T19:05:32.150Z,"3km E of Richland, Washington",earthquake,0.69,13.2,0.077,8,reviewed,uw,uw
2018-03-29T09:04:49.630Z,44.7705,-111.244,7.87,0.36,md,7,140,0.03934,0.06,uu,uu60275557,2018-03-29T20:48:55.410Z,"16km NW of West Yellowstone, Montana",earthquake,0.49,0.56,0.229,4,reviewed,uu,uu
2018-03-29T08:50:05.830Z,33.266,-116.103,4.43,0.77,ml,44,138,0.1227,0.23,ci,ci37901991,2018-03-29T15:07:40.802Z,"14km N of Ocotillo Wells, CA",earthquake,0.34,0.91,0.17,14,reviewed,ci,ci
2018-03-29T08:48:50.030Z,18.632,-66.8501,68,2.37,md,8,274,0.3011,0.47,pr,pr2018088001,2018-03-29T15:00:47.670Z,"16km N of Hatillo, Puerto Rico",earthquake,3.79,3.08,0.27,7,reviewed,pr,pr
2018-03-29T08:47:40.581Z,60.2599,-150.0437,19.7,1.3,ml,,,,0.57,ak,ak18816085,2018-03-29T08:52:07.157Z,"37km WNW of Seward, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-29T08:40:55.166Z,64.9379,-147.317,0.3,0.1,ml,,,,0.36,ak,ak18816084,2018-03-29T22:50:49.855Z,"18km NNE of Badger, Alaska",earthquake,,10.2,,,reviewed,ak,ak
2018-03-29T08:37:59.680Z,67.3657,-168.7915,10,2.5,ml,,267,2.347,0.29,us,us1000dana,2018-03-29T09:09:06.040Z,"139km SW of Point Hope, Alaska",earthquake,10.1,2,0.074,24,reviewed,us,us
2018-03-29T08:27:52.030Z,32.9021667,-115.5083333,8.65,1.63,ml,33,72,0.04407,0.23,ci,ci37901975,2018-03-29T15:01:21.870Z,"8km NE of Imperial, CA",earthquake,0.3,0.59,0.274,32,reviewed,ci,ci
2018-03-29T08:25:50.630Z,60.027,-149.4256,16.3,1.6,ml,,,,0.83,ak,ak18816073,2018-03-29T08:29:02.101Z,"8km S of Seward, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-29T08:16:52.340Z,33.6795,-116.7773333,13.53,0.79,ml,34,58,0.06141,0.17,ci,ci37901967,2018-03-29T13:20:40.470Z,"9km SW of Idyllwild, CA",earthquake,0.3,0.47,0.164,23,reviewed,ci,ci
2018-03-29T08:12:22.283Z,61.2363,-150.9187,62.3,1.1,ml,,,,0.42,ak,ak18816067,2018-03-29T08:16:52.221Z,"54km W of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-03-29T08:01:59.030Z,35.5229988,-120.0664978,12.08,1.79,md,14,148,0.05671,0.12,nc,nc72991130,2018-03-29T11:15:04.679Z,"20km NNW of Simmler, CA",earthquake,0.83,1.03,0.23,5,automatic,nc,nc
2018-03-29T07:59:18.189Z,62.6231,-151.7103,95.8,1.6,ml,,,,0.49,ak,ak18816064,2018-03-29T08:01:57.369Z,"89km WNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-03-29T07:51:47.640Z,38.7963333,-122.7243347,1.64,1.2,md,13,63,0.007403,0.03,nc,nc72991125,2018-03-29T10:34:03.449Z,"3km S of Cobb, CA",earthquake,0.25,0.65,0.09,6,automatic,nc,nc
2018-03-29T07:47:40.650Z,33.4896667,-116.7915,4.29,0.24,ml,25,83,0.08806,0.09,ci,ci37901951,2018-03-29T18:16:51.180Z,"9km NE of Aguanga, CA",earthquake,0.15,0.33,0.023,5,reviewed,ci,ci
